时间,合约,Funding Internal,Funding Rate,Funding Rate Daily
2016/5/14 12:00,XBTUSD,每天8小时,0.00069,0.00069
2016/5/15 12:00,XBTUSD,每天8小时,0.000516,0.000516
2016/5/16 12:00,XBTUSD,每天8小时,0.000451,0.000451
2016/5/17 12:00,XBTUSD,每天8小时,0.000454,0.000454
2016/5/18 12:00,XBTUSD,每天8小时,0.000443,0.000443
2016/5/19 12:00,XBTUSD,每天8小时,0.000427,0.000427
2016/5/20 12:00,XBTUSD,每天8小时,0.000424,0.000424
2016/5/21 12:00,XBTUSD,每天8小时,0.00042,0.00042
2016/5/22 12:00,XBTUSD,每天8小时,0.0004,0.0004
2016/5/23 12:00,XBTUSD,每天8小时,0.000354,0.000354
2016/5/24 12:00,XBTUSD,每天8小时,0.000373,0.000373
2016/5/25 12:00,XBTUSD,每天8小时,0.000318,0.000318
2016/5/26 12:00,XBTUSD,每天8小时,0.000325,0.000325
2016/5/27 12:00,XBTUSD,每天8小时,0.000342,0.000342
2016/5/28 12:00,XBTUSD,每天8小时,0.00035,0.00035
2016/5/29 12:00,XBTUSD,每天8小时,0.002588,0.002588
2016/5/30 12:00,XBTUSD,每天8小时,0.007046,0.007046
2016/5/31 12:00,XBTUSD,每天8小时,0.00296,0.00296
2016/6/1 12:00,XBTUSD,每天8小时,0.001285,0.001285
2016/6/2 12:00,XBTUSD,每天8小时,0.000974,0.000974
2016/6/3 12:00,XBTUSD,每天8小时,0.000934,0.000934
2016/6/4 12:00,XBTUSD,每天8小时,0.000788,0.000788
2016/6/4 20:00,XBTUSD,每天8小时,0.000249667,0.000749
2016/6/5 4:00,XBTUSD,每天8小时,0.000242333,0.000727
2016/6/5 12:00,XBTUSD,每天8小时,0.000237333,0.000712
2016/6/5 20:00,XBTUSD,每天8小时,0.000234333,0.000703
2016/6/6 4:00,XBTUSD,每天8小时,0.000229,0.000687
2016/6/6 12:00,XBTUSD,每天8小时,0.000240333,0.000721
2016/6/6 20:00,XBTUSD,每天8小时,0.000246667,0.00074
2016/6/7 4:00,XBTUSD,每天8小时,0.000203667,0.000611
2016/6/7 12:00,XBTUSD,每天8小时,0.000211333,0.000634
2016/6/7 20:00,XBTUSD,每天8小时,0.000203667,0.000611
2016/6/8 4:00,XBTUSD,每天8小时,0.000187667,0.000563
2016/6/8 12:00,XBTUSD,每天8小时,0.000170667,0.000512
2016/6/8 20:00,XBTUSD,每天8小时,0.000171667,0.000515
2016/6/9 4:00,XBTUSD,每天8小时,0.000161667,0.000485
2016/6/9 12:00,XBTUSD,每天8小时,0.000183667,0.000551
2016/6/9 20:00,XBTUSD,每天8小时,0.00017,0.00051
2016/6/10 4:00,XBTUSD,每天8小时,0.000145,0.000435
2016/6/10 12:00,XBTUSD,每天8小时,0.000142,0.000426
2016/6/10 20:00,XBTUSD,每天8小时,0.000169,0.000507
2016/6/11 4:00,XBTUSD,每天8小时,0.000442333,0.001327
2016/6/11 12:00,XBTUSD,每天8小时,0.000163667,0.000491
2016/6/11 20:00,XBTUSD,每天8小时,0.000178333,0.000535
2016/6/12 4:00,XBTUSD,每天8小时,0.000168,0.000504
2016/6/12 12:00,XBTUSD,每天8小时,0.000547,0.001641
2016/6/12 20:00,XBTUSD,每天8小时,0.004297,0.012891
2016/6/13 4:00,XBTUSD,每天8小时,0.008047,0.024141
2016/6/13 12:00,XBTUSD,每天8小时,0.01125,0.03375
2016/6/13 20:00,XBTUSD,每天8小时,0.007787,0.023361
2016/6/14 4:00,XBTUSD,每天8小时,0.01125,0.03375
2016/6/14 12:00,XBTUSD,每天8小时,0.008049,0.024147
2016/6/14 20:00,XBTUSD,每天8小时,0.004299,0.012897
2016/6/15 4:00,XBTUSD,每天8小时,0.000549,0.001647
2016/6/15 12:00,XBTUSD,每天8小时,0.001374,0.004122
2016/6/15 20:00,XBTUSD,每天8小时,0.001041,0.003123
2016/6/16 4:00,XBTUSD,每天8小时,0.000704,0.002112
2016/6/16 12:00,XBTUSD,每天8小时,0.004454,0.013362
2016/6/16 20:00,XBTUSD,每天8小时,0.008204,0.024612
2016/6/17 4:00,XBTUSD,每天8小时,0.009534,0.028602
2016/6/17 12:00,XBTUSD,每天8小时,0.01125,0.03375
2016/6/17 20:00,XBTUSD,每天8小时,0.0075,0.0225
2016/6/18 4:00,XBTUSD,每天8小时,0.00713,0.02139
2016/6/18 12:00,XBTUSD,每天8小时,0.00606,0.01818
2016/6/18 20:00,XBTUSD,每天8小时,0.00284,0.00852
2016/6/19 4:00,XBTUSD,每天8小时,0.0013,0.0039
2016/6/19 12:00,XBTUSD,每天8小时,-0.000117,-0.000351
2016/6/19 20:00,XBTUSD,每天8小时,0.003354,0.010062
2016/6/20 4:00,XBTUSD,每天8小时,0.00177,0.00531
2016/6/20 12:00,XBTUSD,每天8小时,0.001834,0.005502
2016/6/20 20:00,XBTUSD,每天8小时,0.00207,0.00621
2016/6/21 4:00,XBTUSD,每天8小时,-0.000337,-0.001011
2016/6/21 12:00,XBTUSD,每天8小时,-0.001974,-0.005922
2016/6/21 20:00,XBTUSD,每天8小时,0.000488,0.001464
2016/6/22 4:00,XBTUSD,每天8小时,-0.000681,-0.002043
2016/6/22 12:00,XBTUSD,每天8小时,0.003069,0.009207
2016/6/22 20:00,XBTUSD,每天8小时,0.002513,0.007539
2016/6/23 4:00,XBTUSD,每天8小时,-0.001237,-0.003711
2016/6/23 12:00,XBTUSD,每天8小时,0.001946,0.005838
2016/6/23 20:00,XBTUSD,每天8小时,0.005192,0.015576
2016/6/24 4:00,XBTUSD,每天8小时,0.001442,0.004326
2016/6/24 12:00,XBTUSD,每天8小时,-0.002308,-0.006924
2016/6/24 20:00,XBTUSD,每天8小时,-0.000763,-0.002289
2016/6/25 4:00,XBTUSD,每天8小时,-2.00E-06,-6.00E-06
2016/6/25 12:00,XBTUSD,每天8小时,0.001289,0.003867
2016/6/25 20:00,XBTUSD,每天8小时,0.002666,0.007998
2016/6/26 4:00,XBTUSD,每天8小时,0.001083,0.003249
2016/6/26 12:00,XBTUSD,每天8小时,0.000261,0.000783
2016/6/26 20:00,XBTUSD,每天8小时,-9.30E-05,-0.000279
2016/6/27 4:00,XBTUSD,每天8小时,-4.30E-05,-0.000129
2016/6/27 12:00,XBTUSD,每天8小时,0.000287,0.000861
2016/6/27 20:00,XBTUSD,每天8小时,0.001166,0.003498
2016/6/28 4:00,XBTUSD,每天8小时,0.000448,0.001344
2016/6/28 12:00,XBTUSD,每天8小时,0.00022,0.00066
2016/6/28 20:00,XBTUSD,每天8小时,0.000211,0.000633
2016/6/29 4:00,XBTUSD,每天8小时,0.000202,0.000606
2016/6/29 12:00,XBTUSD,每天8小时,-0.000105,-0.000315
2016/6/29 20:00,XBTUSD,每天8小时,0.000191,0.000573
2016/6/30 4:00,XBTUSD,每天8小时,0.001416,0.004248
2016/6/30 12:00,XBTUSD,每天8小时,0.002604,0.007812
2016/6/30 20:00,XBTUSD,每天8小时,0.001988,0.005964
2016/7/1 4:00,XBTUSD,每天8小时,0.00309,0.00927
2016/7/1 12:00,XBTUSD,每天8小时,0.003111,0.009333
2016/7/1 20:00,XBTUSD,每天8小时,0.000217,0.000651
2016/7/2 4:00,XBTUSD,每天8小时,0.000205,0.000615
2016/7/2 12:00,XBTUSD,每天8小时,0.000765,0.002295
2016/7/2 20:00,XBTUSD,每天8小时,0.001705,0.005115
2016/7/3 4:00,XBTUSD,每天8小时,0.001394,0.004182
2016/7/3 12:00,XBTUSD,每天8小时,0.000623,0.001869
2016/7/3 20:00,XBTUSD,每天8小时,0.000207,0.000621
2016/7/4 4:00,XBTUSD,每天8小时,0.000204,0.000612
2016/7/4 12:00,XBTUSD,每天8小时,-0.000139,-0.000417
2016/7/4 20:00,XBTUSD,每天8小时,-9.20E-05,-0.000276
2016/7/5 4:00,XBTUSD,每天8小时,0.000208,0.000624
2016/7/5 12:00,XBTUSD,每天8小时,-0.00132,-0.00396
2016/7/5 20:00,XBTUSD,每天8小时,-0.000722,-0.002166
2016/7/6 4:00,XBTUSD,每天8小时,-0.001257,-0.003771
2016/7/6 12:00,XBTUSD,每天8小时,-0.001004,-0.003012
2016/7/6 20:00,XBTUSD,每天8小时,0.000593,0.001779
2016/7/7 4:00,XBTUSD,每天8小时,0.001098,0.003294
2016/7/7 12:00,XBTUSD,每天8小时,0.001506,0.004518
2016/7/7 20:00,XBTUSD,每天8小时,0.000156,0.000468
2016/7/8 4:00,XBTUSD,每天8小时,-0.001269,-0.003807
2016/7/8 12:00,XBTUSD,每天8小时,-0.002353,-0.007059
2016/7/8 20:00,XBTUSD,每天8小时,-0.001726,-0.005178
2016/7/9 4:00,XBTUSD,每天8小时,-0.000864,-0.002592
2016/7/9 12:00,XBTUSD,每天8小时,-0.001431,-0.004293
2016/7/9 20:00,XBTUSD,每天8小时,-0.001237,-0.003711
2016/7/10 4:00,XBTUSD,每天8小时,-0.000622,-0.001866
2016/7/10 12:00,XBTUSD,每天8小时,-0.000253,-0.000759
2016/7/10 20:00,XBTUSD,每天8小时,-0.000754,-0.002262
2016/7/11 4:00,XBTUSD,每天8小时,9.60E-05,0.000288
2016/7/11 12:00,XBTUSD,每天8小时,0.000135,0.000405
2016/7/11 20:00,XBTUSD,每天8小时,-0.000576,-0.001728
2016/7/12 4:00,XBTUSD,每天8小时,-0.000786,-0.002358
2016/7/12 12:00,XBTUSD,每天8小时,-0.000247,-0.000741
2016/7/12 20:00,XBTUSD,每天8小时,0.000126,0.000378
2016/7/13 4:00,XBTUSD,每天8小时,0.000136,0.000408
2016/7/13 12:00,XBTUSD,每天8小时,0.000772,0.002316
2016/7/13 20:00,XBTUSD,每天8小时,0.000139,0.000417
2016/7/14 4:00,XBTUSD,每天8小时,0.00013,0.00039
2016/7/14 12:00,XBTUSD,每天8小时,-0.0007,-0.0021
2016/7/14 20:00,XBTUSD,每天8小时,-0.000554,-0.001662
2016/7/15 4:00,XBTUSD,每天8小时,1.50E-05,4.50E-05
2016/7/15 12:00,XBTUSD,每天8小时,0.000121,0.000363
2016/7/15 20:00,XBTUSD,每天8小时,0.000125,0.000375
2016/7/16 4:00,XBTUSD,每天8小时,-0.000803,-0.002409
2016/7/16 12:00,XBTUSD,每天8小时,-0.000573,-0.001719
2016/7/16 20:00,XBTUSD,每天8小时,0.000122,0.000366
2016/7/17 4:00,XBTUSD,每天8小时,-0.001387,-0.004161
2016/7/17 12:00,XBTUSD,每天8小时,-0.001602,-0.004806
2016/7/17 20:00,XBTUSD,每天8小时,0.000168,0.000504
2016/7/18 4:00,XBTUSD,每天8小时,0.000819,0.002457
2016/7/18 12:00,XBTUSD,每天8小时,0.001208,0.003624
2016/7/18 20:00,XBTUSD,每天8小时,0.001257,0.003771
2016/7/19 4:00,XBTUSD,每天8小时,0.001456,0.004368
2016/7/19 12:00,XBTUSD,每天8小时,0.000377,0.001131
2016/7/19 20:00,XBTUSD,每天8小时,0.000129,0.000387
2016/7/20 4:00,XBTUSD,每天8小时,0.000176,0.000528
2016/7/20 12:00,XBTUSD,每天8小时,0.000127,0.000381
2016/7/20 20:00,XBTUSD,每天8小时,0.000853,0.002559
2016/7/21 4:00,XBTUSD,每天8小时,0.000121,0.000363
2016/7/21 12:00,XBTUSD,每天8小时,-0.000543,-0.001629
2016/7/21 20:00,XBTUSD,每天8小时,0.000131,0.000393
2016/7/22 4:00,XBTUSD,每天8小时,0.000269,0.000807
2016/7/22 12:00,XBTUSD,每天8小时,0.000128,0.000384
2016/7/22 20:00,XBTUSD,每天8小时,0.000126,0.000378
2016/7/23 4:00,XBTUSD,每天8小时,-0.000276,-0.000828
2016/7/23 12:00,XBTUSD,每天8小时,-0.000394,-0.001182
2016/7/23 20:00,XBTUSD,每天8小时,0.000682,0.002046
2016/7/24 4:00,XBTUSD,每天8小时,0.000537,0.001611
2016/7/24 12:00,XBTUSD,每天8小时,0.000116,0.000348
2016/7/24 20:00,XBTUSD,每天8小时,0.000122,0.000366
2016/7/25 4:00,XBTUSD,每天8小时,0.000122,0.000366
2016/7/25 12:00,XBTUSD,每天8小时,0.000123,0.000369
2016/7/25 20:00,XBTUSD,每天8小时,-0.000494,-0.001482
2016/7/26 4:00,XBTUSD,每天8小时,-0.000466,-0.001398
2016/7/26 12:00,XBTUSD,每天8小时,3.20E-05,9.60E-05
2016/7/26 20:00,XBTUSD,每天8小时,0.000118,0.000354
2016/7/27 4:00,XBTUSD,每天8小时,0.000112,0.000336
2016/7/27 12:00,XBTUSD,每天8小时,-5.90E-05,-0.000177
2016/7/27 20:00,XBTUSD,每天8小时,-0.000507,-0.001521
2016/7/28 4:00,XBTUSD,每天8小时,5.20E-05,0.000156
2016/7/28 12:00,XBTUSD,每天8小时,0.000931,0.002793
2016/7/28 20:00,XBTUSD,每天8小时,0.001155,0.003465
2016/7/29 4:00,XBTUSD,每天8小时,8.10E-05,0.000243
2016/7/29 12:00,XBTUSD,每天8小时,-0.000565,-0.001695
2016/7/29 20:00,XBTUSD,每天8小时,2.00E-05,6.00E-05
2016/7/30 4:00,XBTUSD,每天8小时,8.30E-05,0.000249
2016/7/30 12:00,XBTUSD,每天8小时,8.20E-05,0.000246
2016/7/30 20:00,XBTUSD,每天8小时,5.10E-05,0.000153
2016/7/31 4:00,XBTUSD,每天8小时,-0.000205,-0.000615
2016/7/31 12:00,XBTUSD,每天8小时,-0.000315,-0.000945
2016/7/31 20:00,XBTUSD,每天8小时,-0.001254,-0.003762
2016/8/1 4:00,XBTUSD,每天8小时,-0.000235,-0.000705
2016/8/1 12:00,XBTUSD,每天8小时,-0.001021,-0.003063
2016/8/1 20:00,XBTUSD,每天8小时,-0.001146,-0.003438
2016/8/2 4:00,XBTUSD,每天8小时,-0.001155,-0.003465
2016/8/2 12:00,XBTUSD,每天8小时,-0.001121,-0.003363
2016/8/2 20:00,XBTUSD,每天8小时,-0.000649,-0.001947
2016/8/3 4:00,XBTUSD,每天8小时,-0.003071,-0.009213
2016/8/3 12:00,XBTUSD,每天8小时,-0.006821,-0.020463
2016/8/3 20:00,XBTUSD,每天8小时,-0.006473,-0.019419
2016/8/4 4:00,XBTUSD,每天8小时,-0.005813,-0.017439
2016/8/4 12:00,XBTUSD,每天8小时,-0.002411,-0.007233
2016/8/4 20:00,XBTUSD,每天8小时,-0.002101,-0.006303
2016/8/5 4:00,XBTUSD,每天8小时,-0.004203,-0.012609
2016/8/5 12:00,XBTUSD,每天8小时,-0.001655,-0.004965
2016/8/5 20:00,XBTUSD,每天8小时,-0.001555,-0.004665
2016/8/6 4:00,XBTUSD,每天8小时,-0.002718,-0.008154
2016/8/6 12:00,XBTUSD,每天8小时,-0.002256,-0.006768
2016/8/6 20:00,XBTUSD,每天8小时,-0.003371,-0.010113
2016/8/7 4:00,XBTUSD,每天8小时,0.000379,0.001137
2016/8/7 12:00,XBTUSD,每天8小时,-0.000257,-0.000771
2016/8/7 20:00,XBTUSD,每天8小时,-0.00094,-0.00282
2016/8/8 4:00,XBTUSD,每天8小时,-0.000914,-0.002742
2016/8/8 12:00,XBTUSD,每天8小时,-0.000779,-0.002337
2016/8/8 20:00,XBTUSD,每天8小时,0.000239,0.000717
2016/8/9 4:00,XBTUSD,每天8小时,3.70E-05,0.000111
2016/8/9 12:00,XBTUSD,每天8小时,-0.000386,-0.001158
2016/8/9 20:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/8/10 4:00,XBTUSD,每天8小时,0.000736,0.002208
2016/8/10 12:00,XBTUSD,每天8小时,0.000173,0.000519
2016/8/10 20:00,XBTUSD,每天8小时,0.000938,0.002814
2016/8/11 4:00,XBTUSD,每天8小时,0.000644,0.001932
2016/8/11 12:00,XBTUSD,每天8小时,-0.000956,-0.002868
2016/8/11 20:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/8/12 4:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/8/12 12:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/8/12 20:00,XBTUSD,每天8小时,-0.00039,-0.00117
2016/8/13 4:00,XBTUSD,每天8小时,-0.000389,-0.001167
2016/8/13 12:00,XBTUSD,每天8小时,0.000296,0.000888
2016/8/13 20:00,XBTUSD,每天8小时,-8.70E-05,-0.000261
2016/8/14 4:00,XBTUSD,每天8小时,-0.000167,-0.000501
2016/8/14 12:00,XBTUSD,每天8小时,-0.000188,-0.000564
2016/8/14 20:00,XBTUSD,每天8小时,-0.00026,-0.00078
2016/8/15 4:00,XBTUSD,每天8小时,-0.001202,-0.003606
2016/8/15 12:00,XBTUSD,每天8小时,-0.001919,-0.005757
2016/8/15 20:00,XBTUSD,每天8小时,-0.002166,-0.006498
2016/8/16 4:00,XBTUSD,每天8小时,-0.000663,-0.001989
2016/8/16 12:00,XBTUSD,每天8小时,-0.000325,-0.000975
2016/8/16 20:00,XBTUSD,每天8小时,-0.000128,-0.000384
2016/8/17 4:00,XBTUSD,每天8小时,-0.000126,-0.000378
2016/8/17 12:00,XBTUSD,每天8小时,-0.000753,-0.002259
2016/8/17 20:00,XBTUSD,每天8小时,-0.000624,-0.001872
2016/8/18 4:00,XBTUSD,每天8小时,-0.000172,-0.000516
2016/8/18 12:00,XBTUSD,每天8小时,0.000757,0.002271
2016/8/18 20:00,XBTUSD,每天8小时,0.001583,0.004749
2016/8/19 4:00,XBTUSD,每天8小时,0.001661,0.004983
2016/8/19 12:00,XBTUSD,每天8小时,0.000731,0.002193
2016/8/19 20:00,XBTUSD,每天8小时,-0.000214,-0.000642
2016/8/20 4:00,XBTUSD,每天8小时,-0.000211,-0.000633
2016/8/20 12:00,XBTUSD,每天8小时,-0.000204,-0.000612
2016/8/20 20:00,XBTUSD,每天8小时,0.000776,0.002328
2016/8/21 4:00,XBTUSD,每天8小时,0.001231,0.003693
2016/8/21 12:00,XBTUSD,每天8小时,0.00049,0.00147
2016/8/21 20:00,XBTUSD,每天8小时,-0.000198,-0.000594
2016/8/22 4:00,XBTUSD,每天8小时,-0.000196,-0.000588
2016/8/22 12:00,XBTUSD,每天8小时,-0.000217,-0.000651
2016/8/22 20:00,XBTUSD,每天8小时,0.000101,0.000303
2016/8/23 4:00,XBTUSD,每天8小时,0.001095,0.003285
2016/8/23 12:00,XBTUSD,每天8小时,0.000731,0.002193
2016/8/23 20:00,XBTUSD,每天8小时,-0.000127,-0.000381
2016/8/24 4:00,XBTUSD,每天8小时,-0.000165,-0.000495
2016/8/24 12:00,XBTUSD,每天8小时,-0.000142,-0.000426
2016/8/24 20:00,XBTUSD,每天8小时,0.002761,0.008283
2016/8/25 4:00,XBTUSD,每天8小时,0.00028,0.00084
2016/8/25 12:00,XBTUSD,每天8小时,-0.001344,-0.004032
2016/8/25 20:00,XBTUSD,每天8小时,-0.000376,-0.001128
2016/8/26 4:00,XBTUSD,每天8小时,0.000668,0.002004
2016/8/26 12:00,XBTUSD,每天8小时,0.001204,0.003612
2016/8/26 20:00,XBTUSD,每天8小时,0.001259,0.003777
2016/8/27 4:00,XBTUSD,每天8小时,0.000335,0.001005
2016/8/27 12:00,XBTUSD,每天8小时,-0.000185,-0.000555
2016/8/27 20:00,XBTUSD,每天8小时,-0.000198,-0.000594
2016/8/28 4:00,XBTUSD,每天8小时,-0.000116,-0.000348
2016/8/28 12:00,XBTUSD,每天8小时,0.000193,0.000579
2016/8/28 20:00,XBTUSD,每天8小时,-0.000401,-0.001203
2016/8/29 4:00,XBTUSD,每天8小时,-0.000306,-0.000918
2016/8/29 12:00,XBTUSD,每天8小时,-3.00E-06,-9.00E-06
2016/8/29 20:00,XBTUSD,每天8小时,0.000733,0.002199
2016/8/30 4:00,XBTUSD,每天8小时,-0.000202,-0.000606
2016/8/30 12:00,XBTUSD,每天8小时,-0.000234,-0.000702
2016/8/30 20:00,XBTUSD,每天8小时,-0.000272,-0.000816
2016/8/31 4:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/8/31 12:00,XBTUSD,每天8小时,0.000748,0.002244
2016/8/31 20:00,XBTUSD,每天8小时,0.001136,0.003408
2016/9/1 4:00,XBTUSD,每天8小时,0.002567,0.007701
2016/9/1 12:00,XBTUSD,每天8小时,0.003108,0.009324
2016/9/1 20:00,XBTUSD,每天8小时,0.001602,0.004806
2016/9/2 4:00,XBTUSD,每天8小时,6.70E-05,0.000201
2016/9/2 12:00,XBTUSD,每天8小时,-0.000701,-0.002103
2016/9/2 20:00,XBTUSD,每天8小时,-0.000924,-0.002772
2016/9/3 4:00,XBTUSD,每天8小时,-0.000202,-0.000606
2016/9/3 12:00,XBTUSD,每天8小时,0.001066,0.003198
2016/9/3 20:00,XBTUSD,每天8小时,-5.00E-05,-0.00015
2016/9/4 4:00,XBTUSD,每天8小时,-3.10E-05,-9.30E-05
2016/9/4 12:00,XBTUSD,每天8小时,5.10E-05,0.000153
2016/9/4 20:00,XBTUSD,每天8小时,0.001067,0.003201
2016/9/5 4:00,XBTUSD,每天8小时,0.002951,0.008853
2016/9/5 12:00,XBTUSD,每天8小时,0.003223,0.009669
2016/9/5 20:00,XBTUSD,每天8小时,0.000859,0.002577
2016/9/6 4:00,XBTUSD,每天8小时,0.000726,0.002178
2016/9/6 12:00,XBTUSD,每天8小时,0.0009,0.0027
2016/9/6 20:00,XBTUSD,每天8小时,0.000848,0.002544
2016/9/7 4:00,XBTUSD,每天8小时,0.001796,0.005388
2016/9/7 12:00,XBTUSD,每天8小时,0.001444,0.004332
2016/9/7 20:00,XBTUSD,每天8小时,0.001168,0.003504
2016/9/8 4:00,XBTUSD,每天8小时,9.10E-05,0.000273
2016/9/8 12:00,XBTUSD,每天8小时,-0.001844,-0.005532
2016/9/8 20:00,XBTUSD,每天8小时,0.000249,0.000747
2016/9/9 4:00,XBTUSD,每天8小时,0.001469,0.004407
2016/9/9 12:00,XBTUSD,每天8小时,0.002872,0.008616
2016/9/9 20:00,XBTUSD,每天8小时,0.003484,0.010452
2016/9/10 4:00,XBTUSD,每天8小时,0.000515,0.001545
2016/9/10 12:00,XBTUSD,每天8小时,0.000659,0.001977
2016/9/10 20:00,XBTUSD,每天8小时,0.000912,0.002736
2016/9/11 4:00,XBTUSD,每天8小时,0.001778,0.005334
2016/9/11 12:00,XBTUSD,每天8小时,0.001514,0.004542
2016/9/11 20:00,XBTUSD,每天8小时,0.001194,0.003582
2016/9/12 4:00,XBTUSD,每天8小时,0.001351,0.004053
2016/9/12 12:00,XBTUSD,每天8小时,-0.000162,-0.000486
2016/9/12 20:00,XBTUSD,每天8小时,-0.000634,-0.001902
2016/9/13 4:00,XBTUSD,每天8小时,-0.000321,-0.000963
2016/9/13 12:00,XBTUSD,每天8小时,9.20E-05,0.000276
2016/9/13 20:00,XBTUSD,每天8小时,0.000146,0.000438
2016/9/14 4:00,XBTUSD,每天8小时,-7.80E-05,-0.000234
2016/9/14 12:00,XBTUSD,每天8小时,-0.0005,-0.0015
2016/9/14 20:00,XBTUSD,每天8小时,-0.000556,-0.001668
2016/9/15 4:00,XBTUSD,每天8小时,-0.000461,-0.001383
2016/9/15 12:00,XBTUSD,每天8小时,-0.000383,-0.001149
2016/9/15 20:00,XBTUSD,每天8小时,-0.000279,-0.000837
2016/9/16 4:00,XBTUSD,每天8小时,-2.90E-05,-8.70E-05
2016/9/16 12:00,XBTUSD,每天8小时,-7.70E-05,-0.000231
2016/9/16 20:00,XBTUSD,每天8小时,-4.90E-05,-0.000147
2016/9/17 4:00,XBTUSD,每天8小时,-1.10E-05,-3.30E-05
2016/9/17 12:00,XBTUSD,每天8小时,-7.00E-06,-2.10E-05
2016/9/17 20:00,XBTUSD,每天8小时,-6.00E-06,-1.80E-05
2016/9/18 4:00,XBTUSD,每天8小时,-0.000141,-0.000423
2016/9/18 12:00,XBTUSD,每天8小时,-4.00E-06,-1.20E-05
2016/9/18 20:00,XBTUSD,每天8小时,-1.00E-06,-3.00E-06
2016/9/19 4:00,XBTUSD,每天8小时,-1.00E-06,-3.00E-06
2016/9/19 12:00,XBTUSD,每天8小时,3.00E-05,9.00E-05
2016/9/19 20:00,XBTUSD,每天8小时,0.000823,0.002469
2016/9/20 4:00,XBTUSD,每天8小时,0.000313,0.000939
2016/9/20 12:00,XBTUSD,每天8小时,-0.00073,-0.00219
2016/9/20 20:00,XBTUSD,每天8小时,0.000276,0.000828
2016/9/21 4:00,XBTUSD,每天8小时,5.90E-05,0.000177
2016/9/21 12:00,XBTUSD,每天8小时,-0.000759,-0.002277
2016/9/21 20:00,XBTUSD,每天8小时,-0.000622,-0.001866
2016/9/22 4:00,XBTUSD,每天8小时,-0.00098,-0.00294
2016/9/22 12:00,XBTUSD,每天8小时,-0.001097,-0.003291
2016/9/22 20:00,XBTUSD,每天8小时,-0.000694,-0.002082
2016/9/23 4:00,XBTUSD,每天8小时,-0.000528,-0.001584
2016/9/23 12:00,XBTUSD,每天8小时,-0.000456,-0.001368
2016/9/23 20:00,XBTUSD,每天8小时,0.000334,0.001002
2016/9/24 4:00,XBTUSD,每天8小时,0.001492,0.004476
2016/9/24 12:00,XBTUSD,每天8小时,9.00E-05,0.00027
2016/9/24 20:00,XBTUSD,每天8小时,0.000116,0.000348
2016/9/25 4:00,XBTUSD,每天8小时,9.30E-05,0.000279
2016/9/25 12:00,XBTUSD,每天8小时,9.20E-05,0.000276
2016/9/25 20:00,XBTUSD,每天8小时,9.10E-05,0.000273
2016/9/26 4:00,XBTUSD,每天8小时,9.10E-05,0.000273
2016/9/26 12:00,XBTUSD,每天8小时,0.000184,0.000552
2016/9/26 20:00,XBTUSD,每天8小时,0.000667,0.002001
2016/9/27 4:00,XBTUSD,每天8小时,0.000965,0.002895
2016/9/27 12:00,XBTUSD,每天8小时,0.00111,0.00333
2016/9/27 20:00,XBTUSD,每天8小时,0.001394,0.004182
2016/9/28 4:00,XBTUSD,每天8小时,0.001255,0.003765
2016/9/28 12:00,XBTUSD,每天8小时,0.00031,0.00093
2016/9/28 20:00,XBTUSD,每天8小时,8.30E-05,0.000249
2016/9/29 4:00,XBTUSD,每天8小时,8.60E-05,0.000258
2016/9/29 12:00,XBTUSD,每天8小时,8.60E-05,0.000258
2016/9/29 20:00,XBTUSD,每天8小时,0.00043,0.00129
2016/9/30 4:00,XBTUSD,每天8小时,0.000384,0.001152
2016/9/30 12:00,XBTUSD,每天8小时,0.000319,0.000957
2016/9/30 20:00,XBTUSD,每天8小时,0.000677,0.002031
2016/10/1 4:00,XBTUSD,每天8小时,9.00E-05,0.00027
2016/10/1 12:00,XBTUSD,每天8小时,0.001461,0.004383
2016/10/1 20:00,XBTUSD,每天8小时,0.002602,0.007806
2016/10/2 4:00,XBTUSD,每天8小时,0.002425,0.007275
2016/10/2 12:00,XBTUSD,每天8小时,0.000687,0.002061
2016/10/2 20:00,XBTUSD,每天8小时,8.80E-05,0.000264
2016/10/3 4:00,XBTUSD,每天8小时,-0.000868,-0.002604
2016/10/3 12:00,XBTUSD,每天8小时,8.40E-05,0.000252
2016/10/3 20:00,XBTUSD,每天8小时,0.000456,0.001368
2016/10/4 4:00,XBTUSD,每天8小时,0.00023,0.00069
2016/10/4 12:00,XBTUSD,每天8小时,8.10E-05,0.000243
2016/10/4 20:00,XBTUSD,每天8小时,7.90E-05,0.000237
2016/10/5 4:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/10/5 12:00,XBTUSD,每天8小时,7.80E-05,0.000234
2016/10/5 20:00,XBTUSD,每天8小时,0.000537,0.001611
2016/10/6 4:00,XBTUSD,每天8小时,0.00036,0.00108
2016/10/6 12:00,XBTUSD,每天8小时,7.60E-05,0.000228
2016/10/6 20:00,XBTUSD,每天8小时,7.30E-05,0.000219
2016/10/7 4:00,XBTUSD,每天8小时,7.30E-05,0.000219
2016/10/7 12:00,XBTUSD,每天8小时,6.80E-05,0.000204
